Id,SalePrice
2734,144966.50224843205
2735,131248.58251381794
2736,135054.40688877768
2737,125261.32975121598
2738,139665.02703303722
2739,157278.39921783592
2740,135075.11408827017
2741,144402.51865488797
2742,143697.83196526862
2743,141340.46675376673
2744,154303.67907656953
2745,139326.4215094376
2746,137003.39760314868
2747,155884.92013272364
2748,125792.57339448849
2749,130784.96385859809
2750,139937.65215172688
2751,135363.33226857503
2752,207001.02804900255
2753,156250.35725860606
2754,208919.71537782758
2755,122694.08964055554
2756,102620.12588149561
2757,72064.86886364718
2758,96215.2108801706
2759,153834.40066458136
2760,122943.72895673587
2761,142465.61924776607
2762,143372.7160956568
2763,187275.72566789488
2764,164934.1620838984
2765,271006.70202380465
2766,131952.8969434177
2767,83341.08949813346
2768,139094.46270753435
2769,138529.18385380937
2770,157578.1064357102
2771,120723.72192728419
2772,116209.06853298594
2773,153450.94970632147
2774,135318.16373341074
2775,120364.95110016741
2776,135849.067484312
2777,146451.43282580766
2778,127290.81929309372
2779,125367.41424101451
2780,97508.1422194093
2781,95783.75950952694
2782,87951.15592391857
2783,105783.31894246099
2784,126232.31918745796
2785,127098.36182543219
2786,81369.94054078849
2787,118169.66779391209
2788,73563.37850240254
2789,197766.24793736154
2790,90295.76392668368
2791,115968.00086737353
2792,54285.89176811184
2793,165848.7562511915
2794,100774.45374307876
2795,111518.47253208939
2796,97724.29865749112
2797,208760.96465367987
2798,119526.0438659345
2799,111650.0272924514
2800,64827.389823609075
2801,113870.62958988393
2802,139794.45757531474
2803,155819.14769322373
2804,138245.04459133578
2805,101425.11719345655
2806,81355.50602892209
2807,167775.88078301348
2808,147233.91371690837
2809,135999.19402763885
2810,133281.92204008182
2811,154043.0623008963
2812,152837.165132494
2813,152795.34271027902
2814,155684.4523212668
2815,105379.33053206005
2816,219679.8684826612
2817,149698.45757698268
2818,128737.75653555754
2819,168501.26067161997
2820,136380.54320536176
2821,103990.74467471057
2822,197136.07439149305
2823,261794.2235529322
2824,180640.23256988628
2825,157373.4735090165
2826,135912.13607927182
2827,143139.0308939705
2828,210918.7656795274
2829,180955.60601981642
2830,228304.82503589155
2831,179184.4565817932
2832,240375.14039532276
2833,296264.95346463216
2834,210561.13039226917
2835,207051.69069756026
2836,189794.573397139
2837,164977.1093377868
2838,148983.0236107713
2839,180906.49675814543
2840,197031.09109505394
2841,204148.687801569
2842,222343.92105892586
2843,155319.44368952664
2844,152377.9091925096
2845,122855.40599529567
2846,211071.90594054403
2847,198196.13673627732
2848,222451.35708130666
2849,201000.9640160924
2850,284681.7669691581
2851,234026.36451832025
2852,228537.91688664575
2853,230977.69160658112
2854,141365.55493256627
2855,208474.77971452905
2856,200704.1759329204
2857,189794.573397139
2858,215876.7552429679
2859,129435.21494945796
2860,130192.57763113092
2861,131992.46283445592
2862,194788.3019529501
2863,133342.9161197564
2864,260398.54668962068
2865,140740.6402884955
2866,151664.21846787323
2867,102399.04439277672
2868,95779.34453675574
2869,108173.21443228127
2870,133704.88733245293
2871,93719.17825168569
2872,54519.082937067324
2873,107979.58253892537
2874,141114.05224619337
2875,116273.50112051333
2876,163508.09104490353
2877,131766.2162380396
2878,176933.65096266256
2879,139205.76345477827
2880,99710.91749966693
2881,151178.84253156625
2882,170251.52191926364
2883,191819.135684669
2884,204381.66931423423
2885,190602.4565705853
2886,222883.11432474156
2887,104826.06131885662
2888,123130.86046820928
2889,51468.77913640427
2890,85781.70873612593
2891,138860.46445443053
2892,60678.201100579754
2893,99430.87121106495
2894,66097.16100047441
2895,316740.69870845584
2896,283778.1632877758
2897,203616.64065819676
2898,147853.54029076223
2899,231687.02810901613
2900,155040.22430106276
2901,223675.83911111584
2902,191687.39313754608
2903,338545.8412013641
2904,360117.67699151655
2905,101435.48935660483
2906,201687.03548424738
2907,106214.634266648
2908,133699.36549094287
2909,143919.89707710463
2910,89766.41522160041
2911,83366.26227613904
2912,141759.40726177828
2913,88885.2512045511
2914,78705.07355386837
2915,84867.54425683527
2916,86736.91786455859
2917,159018.3021877051
2918,119151.28215356219
2919,226693.15427809578
